Dec 06, 2022	$1,259.85	$1,271.92	$1,247.63	$1,271.65	$5,089,212,680	$155,617,197,226
Dec 05, 2022	$1,280.00	$1,302.24	$1,252.47	$1,259.68	$6,120,359,523	$154,151,507,928
Dec 04, 2022	$1,243.22	$1,281.49	$1,242.91	$1,280.26	$5,174,128,454	$156,669,949,121
Dec 03, 2022	$1,294.46	$1,299.84	$1,241.43	$1,243.33	$5,672,609,405	$152,151,698,373
Dec 02, 2022	$1,276.33	$1,294.30	$1,269.24	$1,294.30	$6,213,645,709	$158,388,908,312
Dec 01, 2022	$1,295.77	$1,296.00	$1,267.71	$1,276.27	$6,857,935,276	$156,182,574,200
