Dec 06, 2022	$16,975.24	$17,091.86	$16,939.92	$17,089.50	$19,889,922,369	$328,566,216,152
Dec 05, 2022	$17,128.89	$17,378.15	$16,922.43	$16,974.83	$22,209,086,834	$326,346,115,860
Dec 04, 2022	$16,908.17	$17,157.77	$16,903.44	$17,130.49	$16,824,520,830	$329,323,845,089
Dec 03, 2022	$17,090.10	$17,116.04	$16,888.14	$16,908.24	$16,217,776,704	$325,037,180,855
Dec 02, 2022	$16,968.68	$17,088.66	$16,877.88	$17,088.66	$19,539,705,127	$328,491,679,165
Dec 01, 2022	$17,168.00	$17,197.50	$16,888.39	$16,967.13	$22,895,392,882	$326,142,124,579
